2018-11-29 01:16:28 Jepsen starting etcd :--log-output :stderr :--name ec2-34-229-59-126.compute-1.amazonaws.com :--listen-peer-urls http://ec2-34-229-59-126.compute-1.amazonaws.com:2380 :--listen-client-urls http://ec2-34-229-59-126.compute-1.amazonaws.com:2379 :--advertise-client-urls http://ec2-34-229-59-126.compute-1.amazonaws.com:2379 :--initial-cluster-state :new :--initial-advertise-peer-urls http://ec2-34-229-59-126.compute-1.amazonaws.com:2380 :--initial-cluster ec2-54-236-10-223.compute-1.amazonaws.com=http://ec2-54-236-10-223.compute-1.amazonaws.com:2380,ec2-100-24-16-184.compute-1.amazonaws.com=http://ec2-100-24-16-184.compute-1.amazonaws.com:2380,ec2-54-204-131-219.compute-1.amazonaws.com=http://ec2-54-204-131-219.compute-1.amazonaws.com:2380,ec2-52-90-218-187.compute-1.amazonaws.com=http://ec2-52-90-218-187.compute-1.amazonaws.com:2380,ec2-34-229-59-126.compute-1.amazonaws.com=http://ec2-34-229-59-126.compute-1.amazonaws.com:2380
2018-11-29 01:16:28.939768 I | etcdmain: etcd Version: 3.1.5
2018-11-29 01:16:28.956945 I | pkg/netutil: resolving ec2-34-229-59-126.compute-1.amazonaws.com:2380 to 172.31.29.187:2380
2018-11-29 01:16:32.957935 I | etcdserver: name = ec2-34-229-59-126.compute-1.amazonaws.com
2018-11-29 01:16:32.957967 I | etcdserver: data dir = ec2-34-229-59-126.compute-1.amazonaws.com.etcd
2018-11-29 01:16:32.957979 I | etcdserver: member dir = ec2-34-229-59-126.compute-1.amazonaws.com.etcd/member
2018-11-29 01:16:32.957985 I | etcdserver: heartbeat = 100ms
2018-11-29 01:16:32.957993 I | etcdserver: election = 1000ms
2018-11-29 01:16:32.957998 I | etcdserver: snapshot count = 10000
2018-11-29 01:16:32.958014 I | etcdserver: advertise client URLs = http://ec2-34-229-59-126.compute-1.amazonaws.com:2379
2018-11-29 01:16:32.958021 I | etcdserver: initial advertise peer URLs = http://ec2-34-229-59-126.compute-1.amazonaws.com:2380
2018-11-29 01:16:32.958042 I | etcdserver: initial cluster = ec2-100-24-16-184.compute-1.amazonaws.com=http://ec2-100-24-16-184.compute-1.amazonaws.com:2380,ec2-34-229-59-126.compute-1.amazonaws.com=http://ec2-34-229-59-126.compute-1.amazonaws.com:2380,ec2-52-90-218-187.compute-1.amazonaws.com=http://ec2-52-90-218-187.compute-1.amazonaws.com:2380,ec2-54-204-131-219.compute-1.amazonaws.com=http://ec2-54-204-131-219.compute-1.amazonaws.com:2380,ec2-54-236-10-223.compute-1.amazonaws.com=http://ec2-54-236-10-223.compute-1.amazonaws.com:2380
2018-11-29 01:16:32.981454 I | etcdserver: starting member 8893f9e0ef4f611f in cluster 38957ac2ed0cbd2c
2018-11-29 01:16:32.981489 I | raft: 8893f9e0ef4f611f became follower at term 0
2018-11-29 01:16:32.981501 I | raft: newRaft 8893f9e0ef4f611f [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
2018-11-29 01:16:32.981507 I | raft: 8893f9e0ef4f611f became follower at term 1
2018-11-29 01:16:32.991492 I | rafthttp: starting peer 10bf218ab4a912ed...
2018-11-29 01:16:32.991536 I | rafthttp: started HTTP pipelining with peer 10bf218ab4a912ed
2018-11-29 01:16:32.993260 I | rafthttp: started streaming with peer 10bf218ab4a912ed (writer)
2018-11-29 01:16:32.993293 I | rafthttp: started streaming with peer 10bf218ab4a912ed (writer)
2018-11-29 01:16:32.996357 I | rafthttp: started peer 10bf218ab4a912ed
2018-11-29 01:16:32.996389 I | rafthttp: added peer 10bf218ab4a912ed
2018-11-29 01:16:32.996410 I | rafthttp: starting peer e119ce2abc051435...
2018-11-29 01:16:32.996431 I | rafthttp: started HTTP pipelining with peer e119ce2abc051435
2018-11-29 01:16:32.996861 I | rafthttp: started streaming with peer 10bf218ab4a912ed (stream MsgApp v2 reader)
2018-11-29 01:16:32.998017 I | rafthttp: started streaming with peer 10bf218ab4a912ed (stream Message reader)
2018-11-29 01:16:32.999474 I | rafthttp: started streaming with peer e119ce2abc051435 (writer)
2018-11-29 01:16:32.999651 I | rafthttp: started peer e119ce2abc051435
2018-11-29 01:16:32.999674 I | rafthttp: added peer e119ce2abc051435
2018-11-29 01:16:32.999690 I | rafthttp: starting peer e7c1c60b864ae98b...
2018-11-29 01:16:32.999716 I | rafthttp: started HTTP pipelining with peer e7c1c60b864ae98b
2018-11-29 01:16:33.000774 I | rafthttp: started streaming with peer e119ce2abc051435 (stream MsgApp v2 reader)
2018-11-29 01:16:33.000959 I | rafthttp: started streaming with peer e119ce2abc051435 (stream Message reader)
2018-11-29 01:16:33.001229 I | rafthttp: started streaming with peer e119ce2abc051435 (writer)
2018-11-29 01:16:33.001564 I | rafthttp: started streaming with peer e7c1c60b864ae98b (writer)
2018-11-29 01:16:33.003171 I | rafthttp: started peer e7c1c60b864ae98b
2018-11-29 01:16:33.003220 I | rafthttp: added peer e7c1c60b864ae98b
2018-11-29 01:16:33.003256 I | rafthttp: starting peer f6f0c3a0ba455ab3...
2018-11-29 01:16:33.003275 I | rafthttp: started HTTP pipelining with peer f6f0c3a0ba455ab3
2018-11-29 01:16:33.003431 I | rafthttp: peer 10bf218ab4a912ed became active
2018-11-29 01:16:33.003447 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream Message reader)
2018-11-29 01:16:33.004443 I | rafthttp: started streaming with peer e7c1c60b864ae98b (stream Message reader)
2018-11-29 01:16:33.005283 I | rafthttp: started peer f6f0c3a0ba455ab3
2018-11-29 01:16:33.005309 I | rafthttp: added peer f6f0c3a0ba455ab3
2018-11-29 01:16:33.005326 I | etcdserver: starting server... [version: 3.1.5, cluster version: to_be_decided]
2018-11-29 01:16:33.005611 I | rafthttp: started streaming with peer e7c1c60b864ae98b (stream MsgApp v2 reader)
2018-11-29 01:16:33.005820 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (writer)
2018-11-29 01:16:33.005865 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (writer)
2018-11-29 01:16:33.005909 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (stream MsgApp v2 reader)
2018-11-29 01:16:33.006106 I | rafthttp: started streaming with peer f6f0c3a0ba455ab3 (stream Message reader)
2018-11-29 01:16:33.006327 I | rafthttp: started streaming with peer e7c1c60b864ae98b (writer)
2018-11-29 01:16:33.006638 I | rafthttp: peer e119ce2abc051435 became active
2018-11-29 01:16:33.006657 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream MsgApp v2 reader)
2018-11-29 01:16:33.007421 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream MsgApp v2 writer)
2018-11-29 01:16:33.008422 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream MsgApp v2 reader)
2018-11-29 01:16:33.008717 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream Message reader)
2018-11-29 01:16:33.009522 I | rafthttp: peer f6f0c3a0ba455ab3 became active
2018-11-29 01:16:33.009550 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream MsgApp v2 reader)
2018-11-29 01:16:33.009656 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream Message reader)
2018-11-29 01:16:33.011851 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream MsgApp v2 writer)
2018-11-29 01:16:33.012428 I | rafthttp: established a TCP streaming connection with peer 10bf218ab4a912ed (stream Message writer)
2018-11-29 01:16:33.012611 I | etcdserver/membership: added member 10bf218ab4a912ed [http://ec2-54-204-131-219.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:16:33.012717 I | etcdserver/membership: added member 8893f9e0ef4f611f [http://ec2-34-229-59-126.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:16:33.012819 I | etcdserver/membership: added member e119ce2abc051435 [http://ec2-100-24-16-184.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:16:33.012920 I | etcdserver/membership: added member e7c1c60b864ae98b [http://ec2-52-90-218-187.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:16:33.013049 I | etcdserver/membership: added member f6f0c3a0ba455ab3 [http://ec2-54-236-10-223.compute-1.amazonaws.com:2380] to cluster 38957ac2ed0cbd2c
2018-11-29 01:16:33.013302 I | rafthttp: established a TCP streaming connection with peer e119ce2abc051435 (stream Message writer)
2018-11-29 01:16:33.013516 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream MsgApp v2 writer)
2018-11-29 01:16:33.013622 I | rafthttp: established a TCP streaming connection with peer f6f0c3a0ba455ab3 (stream Message writer)
2018-11-29 01:16:33.152709 I | raft: 8893f9e0ef4f611f [term: 1] received a MsgVote message with higher term from f6f0c3a0ba455ab3 [term: 2]
2018-11-29 01:16:33.152753 I | raft: 8893f9e0ef4f611f became follower at term 2
2018-11-29 01:16:33.152767 I | raft: 8893f9e0ef4f611f [logterm: 1, index: 5, vote: 0] cast MsgVote for f6f0c3a0ba455ab3 [logterm: 1, index: 5] at term 2
2018-11-29 01:16:33.154375 I | raft: raft.node: 8893f9e0ef4f611f elected leader f6f0c3a0ba455ab3 at term 2
2018-11-29 01:16:33.159096 I | embed: ready to serve client requests
2018-11-29 01:16:33.159138 E | etcdmain: forgot to set Type=notify in systemd service file?
2018-11-29 01:16:33.159158 I | etcdserver: published {Name:ec2-34-229-59-126.compute-1.amazonaws.com ClientURLs:[http://ec2-34-229-59-126.compute-1.amazonaws.com:2379]} to cluster 38957ac2ed0cbd2c
2018-11-29 01:16:33.159355 N | embed: serving insecure client requests on 172.31.29.187:2379, this is strongly discouraged!
2018-11-29 01:16:33.483060 I | rafthttp: peer e7c1c60b864ae98b became active
2018-11-29 01:16:33.483116 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream Message writer)
2018-11-29 01:16:33.483159 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream MsgApp v2 reader)
2018-11-29 01:16:33.483232 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream MsgApp v2 writer)
2018-11-29 01:16:33.483500 I | rafthttp: established a TCP streaming connection with peer e7c1c60b864ae98b (stream Message reader)
2018-11-29 01:16:33.487533 N | etcdserver/membership: set the initial cluster version to 3.1
2018-11-29 01:16:33.487569 I | etcdserver/api: enabled capabilities for version 3.1
